"year"," month","carrier","carrier_name","airport","airport_name","arr_flights","arr_del15","carrier_ct"," weather_ct","nas_ct","security_ct","late_aircraft_ct","arr_cancelled","arr_diverted"," arr_delay"," carrier_delay","weather_delay","nas_delay","security_delay","late_aircraft_delay",
2016,12,"B6","JetBlue Airways","BOS","Boston, MA: Logan International",3636.00,796.00,239.03,3.78,134.57,0.93,417.70,41.00,4.00,53238.00,16099.00,708.00,6285.00,24.00,30122.00,
2016,12,"B6","JetBlue Airways","MCO","Orlando, FL: Orlando International",1798.00,521.00,170.41,5.19,142.88,2.29,200.23,19.00,4.00,35889.00,10463.00,1184.00,5968.00,84.00,18190.00,
2016,12,"B6","JetBlue Airways","LAX","Los Angeles, CA: Los Angeles International",434.00,207.00,49.02,2.19,128.31,3.23,24.24,2.00,1.00,11483.00,3517.00,505.00,5014.00,254.00,2193.00,
2016,12,"B6","JetBlue Airways","BWI","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",231.00,61.00,23.80,0.97,8.93,0.00,27.31,4.00,0.00,3996.00,1508.00,29.00,355.00,0.00,2104.00,
2016,12,"B6","JetBlue Airways","EWR","Newark, NJ: Newark Liberty International",849.00,344.00,78.49,1.21,173.12,0.00,91.18,6.00,2.00,23913.00,5324.00,369.00,10003.00,0.00,8217.00,
2016,12,"B6","JetBlue Airways","PHX","Phoenix, AZ: Phoenix Sky Harbor International",62.00,28.00,7.42,0.40,12.96,0.04,7.17,0.00,0.00,1469.00,398.00,33.00,412.00,3.00,623.00,
2016,12,"B6","JetBlue Airways","IAD","Washington, DC: Washington Dulles International",178.00,31.00,10.54,0.20,8.85,0.00,11.41,3.00,0.00,2206.00,479.00,59.00,644.00,0.00,1024.00,
2016,12,"B6","JetBlue Airways","SLC","Salt Lake City, UT: Salt Lake City International",169.00,66.00,21.72,0.03,23.33,1.16,19.76,2.00,2.00,4496.00,1651.00,5.00,993.00,71.00,1776.00,
2016,12,"B6","JetBlue Airways","DCA","Washington, DC: Ronald Reagan Washington National",883.00,187.00,71.41,1.90,37.48,0.00,76.21,7.00,0.00,12578.00,4545.00,128.00,1445.00,0.00,6460.00,
2016,12,"B6","JetBlue Airways","SAN","San Diego, CA: San Diego International",143.00,45.00,12.71,0.00,27.99,0.00,4.30,0.00,12.00,1999.00,750.00,0.00,1015.00,0.00,234.00,
2016,12,"B6","JetBlue Airways","DEN","Denver, CO: Denver International",87.00,41.00,10.67,0.00,22.67,0.49,7.17,1.00,1.00,1897.00,634.00,0.00,764.00,21.00,478.00,
2016,12,"B6","JetBlue Airways","SEA","Seattle, WA: Seattle/Tacoma International",148.00,53.00,19.68,1.00,21.92,0.00,10.40,0.00,4.00,3076.00,1390.00,63.00,835.00,0.00,788.00,
2016,12,"B6","JetBlue Airways","ORD","Chicago, IL: Chicago O'Hare International",164.00,53.00,15.23,0.48,29.73,0.00,7.56,3.00,0.00,3297.00,786.00,61.00,1898.00,0.00,552.00,
2016,12,"B6","JetBlue Airways","LAS","Las Vegas, NV: McCarran International",403.00,144.00,43.19,0.87,61.59,0.06,38.30,4.00,1.00,8579.00,2621.00,63.00,2868.00,1.00,3026.00,
2016,12,"B6","JetBlue Airways","SFO","San Francisco, CA: San Francisco International",488.00,184.00,33.42,3.44,117.23,0.67,29.23,4.00,5.00,10360.00,1410.00,586.00,6201.00,43.00,2120.00,
2016,12,"B6","JetBlue Airways","TPA","Tampa, FL: Tampa International",485.00,134.00,55.89,0.79,25.93,0.00,51.39,4.00,1.00,10301.00,3793.00,272.00,1675.00,0.00,4561.00,
2016,12,"B6","JetBlue Airways","PHL","Philadelphia, PA: Philadelphia International",181.00,53.00,21.82,1.00,12.39,2.55,15.25,1.00,0.00,3321.00,1256.00,107.00,483.00,232.00,1243.00,
2016,12,"B6","JetBlue Airways","LGA","New York, NY: LaGuardia",524.00,164.00,46.90,0.52,60.24,2.46,53.89,6.00,1.00,10131.00,2313.00,60.00,3373.00,208.00,4177.00,
2016,12,"B6","JetBlue Airways","CLT","Charlotte, NC: Charlotte Douglas International",104.00,21.00,9.93,0.66,4.83,0.00,5.58,2.00,0.00,1462.00,632.00,200.00,169.00,0.00,461.00,
2016,12,"B6","JetBlue Airways","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",48.00,21.00,2.82,0.16,15.44,0.00,2.59,0.00,0.00,990.00,138.00,30.00,473.00,0.00,349.00,
2016,12,"B6","JetBlue Airways","PDX","Portland, OR: Portland International",90.00,26.00,9.59,0.11,7.59,0.00,8.72,0.00,9.00,1316.00,385.00,5.00,266.00,0.00,660.00,
2016,12,"B6","JetBlue Airways","DTW","Detroit, MI: Detroit Metro Wayne County",114.00,43.00,20.00,0.00,11.82,0.59,10.59,2.00,0.00,3297.00,1415.00,0.00,1047.00,41.00,794.00,
2016,12,"DL","Delta Air Lines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",19349.00,2698.00,848.72,127.61,795.90,2.80,922.96,13.00,10.00,176998.00,73923.00,12480.00,29206.00,143.00,61246.00,
2016,12,"DL","Delta Air Lines Inc.","MSP","Minneapolis, MN: Minneapolis-St Paul International",4694.00,987.00,295.92,59.51,337.67,0.00,293.89,6.00,3.00,79149.00,30882.00,8005.00,17185.00,0.00,23077.00,
2016,12,"DL","Delta Air Lines Inc.","SEA","Seattle, WA: Seattle/Tacoma International",1392.00,392.00,111.12,13.88,181.89,0.00,85.11,3.00,1.00,21439.00,7142.00,1240.00,6758.00,0.00,6299.00,
2016,12,"DL","Delta Air Lines Inc.","FLL","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",1019.00,151.00,60.62,7.36,50.27,2.00,30.75,2.00,1.00,9664.00,4106.00,1097.00,2524.00,63.00,1874.00,
2016,12,"DL","Delta Air Lines Inc.","SAN","San Diego, CA: San Diego International",550.00,138.00,47.13,11.12,58.54,0.92,20.30,1.00,5.00,7384.00,3032.00,761.00,2214.00,122.00,1255.00,
2016,12,"DL","Delta Air Lines Inc.","TPA","Tampa, FL: Tampa International",988.00,167.00,69.28,15.93,43.39,0.00,38.40,2.00,1.00,13116.00,6572.00,1522.00,2245.00,0.00,2777.00,
2016,12,"DL","Delta Air Lines Inc.","SLC","Salt Lake City, UT: Salt Lake City International",3250.00,709.00,214.16,37.94,254.62,0.00,202.29,2.00,4.00,42787.00,13834.00,3688.00,9903.00,0.00,15362.00,
2016,12,"DL","Delta Air Lines Inc.","PHL","Philadelphia, PA: Philadelphia International",517.00,71.00,32.26,2.51,20.71,0.00,15.52,2.00,0.00,6571.00,4013.00,128.00,1138.00,0.00,1292.00,
2016,12,"DL","Delta Air Lines Inc.","DEN","Denver, CO: Denver International",716.00,204.00,68.09,6.35,96.00,0.00,33.56,1.00,1.00,13422.00,5227.00,729.00,4526.00,0.00,2940.00,
2016,12,"DL","Delta Air Lines Inc.","LAS","Las Vegas, NV: McCarran International",1082.00,252.00,68.39,8.49,105.78,0.00,69.34,3.00,0.00,16047.00,4988.00,803.00,5005.00,0.00,5251.00,
2016,12,"DL","Delta Air Lines Inc.","DTW","Detroit, MI: Detroit Metro Wayne County",4285.00,718.00,198.54,31.36,213.55,0.00,274.54,27.00,8.00,61575.00,21107.00,4090.00,14643.00,0.00,21735.00,
2016,12,"DL","Delta Air Lines Inc.","MCO","Orlando, FL: Orlando International",1516.00,261.00,107.47,16.17,79.37,0.40,57.58,1.00,2.00,19019.00,8550.00,2154.00,4460.00,23.00,3832.00,
2016,12,"DL","Delta Air Lines Inc.","ORD","Chicago, IL: Chicago O'Hare International",530.00,107.00,40.19,4.95,45.65,0.00,16.21,1.00,0.00,8081.00,2162.00,1393.00,3099.00,0.00,1427.00,
2016,12,"DL","Delta Air Lines Inc.","MDW","Chicago, IL: Chicago Midway International",179.00,24.00,11.43,2.29,7.07,0.00,3.21,0.00,0.00,1190.00,635.00,313.00,166.00,0.00,76.00,
2016,12,"DL","Delta Air Lines Inc.","LAX","Los Angeles, CA: Los Angeles International",2724.00,917.00,178.62,33.23,566.22,0.00,138.93,12.00,11.00,53322.00,11725.00,3231.00,27422.00,0.00,10944.00,
2016,12,"DL","Delta Air Lines Inc.","BWI","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",547.00,75.00,39.51,5.66,11.66,0.00,18.17,4.00,0.00,4168.00,1910.00,417.00,457.00,0.00,1384.00,
2016,12,"DL","Delta Air Lines Inc.","SFO","San Francisco, CA: San Francisco International",957.00,339.00,64.52,10.20,205.14,0.00,59.13,2.00,0.00,23501.00,4389.00,1581.00,13230.00,0.00,4301.00,
2016,12,"DL","Delta Air Lines Inc.","DCA","Washington, DC: Ronald Reagan Washington National",702.00,122.00,50.41,8.39,36.75,0.00,26.46,1.00,2.00,6799.00,2888.00,669.00,1390.00,0.00,1852.00,
2016,12,"DL","Delta Air Lines Inc.","IAH","Houston, TX: George Bush Intercontinental/Houston",245.00,43.00,18.16,2.70,7.91,0.00,14.23,0.00,0.00,2594.00,1111.00,274.00,524.00,0.00,685.00,
2016,12,"DL","Delta Air Lines Inc.","IAD","Washington, DC: Washington Dulles International",203.00,30.00,14.10,1.50,8.64,0.00,5.76,0.00,0.00,1504.00,708.00,41.00,503.00,0.00,252.00,
2016,12,"DL","Delta Air Lines Inc.","LGA","New York, NY: LaGuardia",2161.00,432.00,124.14,24.34,164.10,1.00,118.42,7.00,9.00,33059.00,12391.00,3156.00,7928.00,27.00,9557.00,
2016,12,"DL","Delta Air Lines Inc.","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",408.00,47.00,25.86,2.34,11.70,0.00,7.09,0.00,0.00,2488.00,1743.00,92.00,309.00,0.00,344.00,
2016,12,"DL","Delta Air Lines Inc.","BOS","Boston, MA: Logan International",1149.00,210.00,78.75,11.73,54.94,0.00,64.58,5.00,0.00,12436.00,4863.00,1131.00,2731.00,0.00,3711.00,
2016,12,"DL","Delta Air Lines Inc.","JFK","New York, NY: John F. Kennedy International",2478.00,410.00,127.97,20.08,94.96,0.95,166.04,9.00,6.00,32534.00,10182.00,1578.00,4424.00,71.00,16279.00,
2016,12,"DL","Delta Air Lines Inc.","MIA","Miami, FL: Miami International",866.00,153.00,64.71,8.73,36.83,0.00,42.72,2.00,0.00,11781.00,5745.00,925.00,1867.00,0.00,3244.00,
2016,12,"DL","Delta Air Lines Inc.","PHX","Phoenix, AZ: Phoenix Sky Harbor International",668.00,152.00,56.52,11.01,53.75,0.87,29.85,1.00,1.00,8491.00,3897.00,539.00,2113.00,40.00,1902.00,
2016,12,"DL","Delta Air Lines Inc.","CLT","Charlotte, NC: Charlotte Douglas International",415.00,67.00,29.02,2.07,20.77,0.00,15.14,2.00,0.00,4850.00,2375.00,313.00,630.00,0.00,1532.00,
2016,12,"DL","Delta Air Lines Inc.","HNL","Honolulu, HI: Daniel K Inouye International",309.00,91.00,21.24,7.18,46.34,0.00,16.24,0.00,2.00,6190.00,2634.00,569.00,1811.00,0.00,1176.00,
2016,12,"DL","Delta Air Lines Inc.","PDX","Portland, OR: Portland International",590.00,176.00,48.43,6.71,81.71,0.00,39.14,2.00,4.00,9110.00,3115.00,509.00,3142.00,0.00,2344.00,
2016,12,"DL","Delta Air Lines Inc.","EWR","Newark, NJ: Newark Liberty International",454.00,137.00,35.95,2.56,83.20,0.00,15.29,2.00,1.00,9223.00,2176.00,175.00,5791.00,0.00,1081.00,
2016,12,"EV","ExpressJet Airlines Inc.","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",2448.00,568.00,141.88,0.00,136.30,0.00,289.83,69.00,0.00,52002.00,23200.00,0.00,4591.00,0.00,24211.00,
2016,12,"EV","ExpressJet Airlines Inc.","ORD","Chicago, IL: Chicago O'Hare International",2570.00,570.00,93.09,14.59,245.44,0.00,216.89,219.00,2.00,46664.00,10536.00,2244.00,16797.00,0.00,17087.00,
2016,12,"EV","ExpressJet Airlines Inc.","IAH","Houston, TX: George Bush Intercontinental/Houston",3981.00,731.00,116.35,21.43,291.99,0.00,301.24,55.00,21.00,63476.00,15009.00,4713.00,22062.00,0.00,21692.00,
2016,12,"EV","ExpressJet Airlines Inc.","EWR","Newark, NJ: Newark Liberty International",2512.00,935.00,94.28,10.30,541.30,0.00,289.12,139.00,6.00,72889.00,11321.00,1491.00,39787.00,0.00,20290.00,
2016,12,"EV","ExpressJet Airlines Inc.","MSP","Minneapolis, MN: Minneapolis-St Paul International",392.00,117.00,32.43,0.00,36.17,0.00,48.40,14.00,1.00,8553.00,2968.00,0.00,1635.00,0.00,3950.00,
2016,12,"EV","ExpressJet Airlines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",4880.00,901.00,212.46,0.00,174.27,0.00,514.27,52.00,4.00,73105.00,31004.00,0.00,5965.00,0.00,36136.00,
2016,12,"EV","ExpressJet Airlines Inc.","DCA","Washington, DC: Ronald Reagan Washington National",271.00,76.00,17.70,0.26,26.69,0.00,31.35,9.00,2.00,4746.00,1480.00,14.00,1030.00,0.00,2222.00,
2016,12,"EV","ExpressJet Airlines Inc.","BOS","Boston, MA: Logan International",160.00,25.00,10.45,0.45,5.08,0.00,9.01,1.00,1.00,1672.00,810.00,23.00,421.00,0.00,418.00,
2016,12,"EV","ExpressJet Airlines Inc.","DTW","Detroit, MI: Detroit Metro Wayne County",1029.00,189.00,53.47,0.00,39.31,0.00,96.22,36.00,3.00,19345.00,8832.00,0.00,1651.00,0.00,8862.00,
2016,12,"EV","ExpressJet Airlines Inc.","BWI","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",6.00,3.00,0.39,0.00,2.00,0.00,0.61,1.00,0.00,135.00,41.00,0.00,31.00,0.00,63.00,
2016,12,"EV","ExpressJet Airlines Inc.","CLT","Charlotte, NC: Charlotte Douglas International",98.00,24.00,9.81,0.00,3.34,0.00,10.86,6.00,0.00,1829.00,778.00,0.00,212.00,0.00,839.00,
2016,12,"EV","ExpressJet Airlines Inc.","LGA","New York, NY: LaGuardia",781.00,186.00,53.31,0.00,52.93,0.00,79.76,11.00,1.00,16741.00,6303.00,0.00,3220.00,0.00,7218.00,
2016,12,"EV","ExpressJet Airlines Inc.","PHL","Philadelphia, PA: Philadelphia International",28.00,4.00,2.56,0.00,1.00,0.00,0.44,2.00,0.00,342.00,181.00,0.00,114.00,0.00,47.00,
2016,12,"EV","ExpressJet Airlines Inc.","MDW","Chicago, IL: Chicago Midway International",43.00,21.00,11.53,0.00,6.88,0.00,2.59,2.00,1.00,2092.00,1711.00,0.00,285.00,0.00,96.00,
2016,12,"F9","Frontier Airlines Inc.","MCO","Orlando, FL: Orlando International",833.00,216.00,60.85,2.43,49.43,0.00,103.29,57.00,0.00,21385.00,5092.00,948.00,3292.00,0.00,12053.00,
2016,12,"F9","Frontier Airlines Inc.","DEN","Denver, CO: Denver International",1880.00,705.00,125.69,6.28,310.60,0.00,262.43,114.00,2.00,63097.00,12374.00,600.00,18364.00,0.00,31759.00,
2016,12,"F9","Frontier Airlines Inc.","PDX","Portland, OR: Portland International",72.00,32.00,15.35,0.12,14.26,0.00,2.26,5.00,0.00,1708.00,1036.00,4.00,449.00,0.00,219.00,
2016,12,"F9","Frontier Airlines Inc.","PHX","Phoenix, AZ: Phoenix Sky Harbor International",315.00,131.00,38.12,0.94,52.14,0.00,39.81,24.00,0.00,9419.00,3497.00,132.00,2428.00,0.00,3362.00,
2016,12,"F9","Frontier Airlines Inc.","TPA","Tampa, FL: Tampa International",182.00,44.00,20.99,1.80,5.49,0.00,15.72,10.00,0.00,4892.00,1973.00,306.00,378.00,0.00,2235.00,
2016,12,"F9","Frontier Airlines Inc.","MSP","Minneapolis, MN: Minneapolis-St Paul International",91.00,42.00,12.54,0.55,12.66,0.00,16.25,4.00,0.00,2870.00,569.00,133.00,547.00,0.00,1621.00,
2016,12,"F9","Frontier Airlines Inc.","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",44.00,15.00,7.12,0.83,2.98,0.00,4.07,2.00,0.00,1115.00,418.00,64.00,187.00,0.00,446.00,
2016,12,"F9","Frontier Airlines Inc.","LAS","Las Vegas, NV: McCarran International",624.00,206.00,54.62,4.03,85.06,0.00,62.29,33.00,0.00,15588.00,4504.00,621.00,3455.00,0.00,7008.00,
2016,12,"F9","Frontier Airlines Inc.","IAH","Houston, TX: George Bush Intercontinental/Houston",72.00,10.00,1.78,0.29,3.83,0.00,4.11,5.00,0.00,1003.00,78.00,51.00,337.00,0.00,537.00,
2016,12,"F9","Frontier Airlines Inc.","SFO","San Francisco, CA: San Francisco International",165.00,82.00,26.60,1.28,45.90,0.00,8.22,8.00,0.00,5736.00,1785.00,103.00,2771.00,0.00,1077.00,
2016,12,"F9","Frontier Airlines Inc.","DTW","Detroit, MI: Detroit Metro Wayne County",141.00,41.00,13.15,0.00,11.67,0.00,16.19,8.00,1.00,3850.00,1424.00,0.00,653.00,0.00,1773.00,
2016,12,"F9","Frontier Airlines Inc.","SEA","Seattle, WA: Seattle/Tacoma International",76.00,30.00,14.57,0.00,11.55,0.00,3.88,3.00,0.00,1891.00,1057.00,0.00,428.00,0.00,406.00,
2016,12,"F9","Frontier Airlines Inc.","FLL","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",31.00,7.00,2.00,1.00,1.89,0.00,2.11,3.00,0.00,549.00,98.00,346.00,39.00,0.00,66.00,
2016,12,"F9","Frontier Airlines Inc.","IAD","Washington, DC: Washington Dulles International",16.00,3.00,2.35,0.00,0.17,0.00,0.48,0.00,0.00,193.00,169.00,0.00,5.00,0.00,19.00,
2016,12,"F9","Frontier Airlines Inc.","SAN","San Diego, CA: San Diego International",93.00,31.00,16.23,0.99,9.29,0.00,4.49,7.00,1.00,1859.00,649.00,375.00,378.00,0.00,457.00,
2016,12,"F9","Frontier Airlines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",231.00,68.00,27.83,1.35,18.61,0.00,20.21,14.00,0.00,5064.00,2157.00,84.00,771.00,0.00,2052.00,
2016,12,"F9","Frontier Airlines Inc.","PHL","Philadelphia, PA: Philadelphia International",245.00,53.00,16.73,1.03,8.97,0.00,26.26,20.00,0.00,5345.00,1753.00,27.00,391.00,0.00,3174.00,
2016,12,"F9","Frontier Airlines Inc.","SLC","Salt Lake City, UT: Salt Lake City International",130.00,50.00,16.81,0.69,16.83,0.00,15.67,10.00,0.00,3912.00,998.00,81.00,956.00,0.00,1877.00,
2016,12,"F9","Frontier Airlines Inc.","ORD","Chicago, IL: Chicago O'Hare International",295.00,86.00,21.76,0.82,23.85,0.00,39.57,22.00,0.00,9961.00,1834.00,39.00,1696.00,0.00,6392.00,
2016,12,"F9","Frontier Airlines Inc.","CLT","Charlotte, NC: Charlotte Douglas International",80.00,14.00,2.56,0.47,1.55,0.00,9.42,7.00,0.00,1730.00,200.00,40.00,73.00,0.00,1417.00,
2016,12,"F9","Frontier Airlines Inc.","MIA","Miami, FL: Miami International",155.00,34.00,16.58,0.94,5.31,0.00,11.17,10.00,0.00,3406.00,1162.00,192.00,289.00,0.00,1763.00,
2016,12,"F9","Frontier Airlines Inc.","LGA","New York, NY: LaGuardia",94.00,26.00,9.86,0.80,7.29,0.00,8.05,6.00,0.00,2028.00,782.00,90.00,433.00,0.00,723.00,
2016,12,"F9","Frontier Airlines Inc.","LAX","Los Angeles, CA: Los Angeles International",152.00,69.00,24.85,0.51,29.68,0.00,13.95,6.00,0.00,7400.00,2689.00,97.00,1740.00,0.00,2874.00,
2016,12,"F9","Frontier Airlines Inc.","DCA","Washington, DC: Ronald Reagan Washington National",93.00,22.00,11.52,2.93,1.67,0.00,5.88,0.00,0.00,1843.00,670.00,440.00,200.00,0.00,533.00,
2016,12,"HA","Hawaiian Airlines Inc.","HNL","Honolulu, HI: Daniel K Inouye International",2711.00,443.00,201.06,69.06,4.25,2.34,166.29,5.00,5.00,25387.00,14354.00,3887.00,122.00,201.00,6823.00,
2016,12,"HA","Hawaiian Airlines Inc.","LAX","Los Angeles, CA: Los Angeles International",152.00,37.00,30.56,0.00,0.00,0.00,6.44,0.00,0.00,2293.00,2017.00,0.00,0.00,0.00,276.00,
2016,12,"HA","Hawaiian Airlines Inc.","LAS","Las Vegas, NV: McCarran International",75.00,16.00,13.00,0.00,0.42,0.00,2.58,0.00,0.00,1130.00,1027.00,0.00,29.00,0.00,74.00,
2016,12,"HA","Hawaiian Airlines Inc.","SFO","San Francisco, CA: San Francisco International",62.00,9.00,6.87,0.00,0.00,0.00,2.13,0.00,0.00,255.00,197.00,0.00,0.00,0.00,58.00,
2016,12,"HA","Hawaiian Airlines Inc.","SAN","San Diego, CA: San Diego International",31.00,6.00,4.00,0.00,1.00,0.00,1.00,0.00,1.00,169.00,79.00,0.00,73.00,0.00,17.00,
2016,12,"HA","Hawaiian Airlines Inc.","SEA","Seattle, WA: Seattle/Tacoma International",62.00,26.00,9.52,0.00,0.00,0.00,16.48,0.00,1.00,1033.00,437.00,0.00,0.00,0.00,596.00,
2016,12,"HA","Hawaiian Airlines Inc.","PDX","Portland, OR: Portland International",31.00,6.00,5.79,0.21,0.00,0.00,0.00,0.00,0.00,919.00,889.00,30.00,0.00,0.00,0.00,
2016,12,"HA","Hawaiian Airlines Inc.","PHX","Phoenix, AZ: Phoenix Sky Harbor International",31.00,9.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00,1060.00,1060.00,0.00,0.00,0.00,0.00,
2016,12,"HA","Hawaiian Airlines Inc.","JFK","New York, NY: John F. Kennedy International",29.00,10.00,8.67,0.00,0.00,0.00,1.33,0.00,0.00,476.00,425.00,0.00,0.00,0.00,51.00,
2016,12,"NK","Spirit Air Lines","FLL","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",1405.00,305.00,61.64,4.67,145.84,0.56,92.29,27.00,1.00,21561.00,6126.00,453.00,8092.00,19.00,6871.00,
2016,12,"NK","Spirit Air Lines","PHL","Philadelphia, PA: Philadelphia International",217.00,35.00,10.15,0.00,12.29,0.00,12.56,6.00,0.00,3282.00,1438.00,0.00,869.00,0.00,975.00,
2016,12,"NK","Spirit Air Lines","DTW","Detroit, MI: Detroit Metro Wayne County",778.00,150.00,28.40,1.45,58.80,0.11,61.25,19.00,1.00,11948.00,2245.00,121.00,3890.00,2.00,5690.00,
2016,12,"NK","Spirit Air Lines","BOS","Boston, MA: Logan International",327.00,70.00,13.07,0.00,30.18,0.00,26.75,14.00,0.00,4271.00,810.00,0.00,1411.00,0.00,2050.00,
2016,12,"NK","Spirit Air Lines","BWI","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",508.00,109.00,35.94,1.46,35.46,1.13,35.01,13.00,0.00,8187.00,2238.00,138.00,2926.00,33.00,2852.00,
2016,12,"NK","Spirit Air Lines","LAS","Las Vegas, NV: McCarran International",961.00,321.00,64.74,6.10,173.24,0.00,76.92,17.00,2.00,19817.00,4622.00,444.00,9154.00,0.00,5597.00,
2016,12,"NK","Spirit Air Lines","SEA","Seattle, WA: Seattle/Tacoma International",124.00,30.00,2.93,0.00,19.99,0.00,7.08,1.00,0.00,1831.00,269.00,0.00,1083.00,0.00,479.00,
2016,12,"NK","Spirit Air Lines","SAN","San Diego, CA: San Diego International",124.00,54.00,8.11,0.00,22.55,0.00,23.34,1.00,0.00,3083.00,514.00,0.00,1111.00,0.00,1458.00,
2016,12,"NK","Spirit Air Lines","IAH","Houston, TX: George Bush Intercontinental/Houston",439.00,119.00,24.57,0.96,53.41,0.00,40.05,10.00,1.00,7967.00,1497.00,153.00,2756.00,0.00,3561.00,
2016,12,"NK","Spirit Air Lines","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",545.00,140.00,37.88,0.40,61.58,0.66,39.48,5.00,0.00,10787.00,3872.00,16.00,4013.00,60.00,2826.00,
2016,12,"NK","Spirit Air Lines","ORD","Chicago, IL: Chicago O'Hare International",775.00,163.00,34.06,5.04,77.45,0.00,46.45,33.00,0.00,12202.00,2518.00,351.00,5319.00,0.00,4014.00,
2016,12,"NK","Spirit Air Lines","MCO","Orlando, FL: Orlando International",823.00,175.00,42.20,4.83,84.31,0.00,43.66,15.00,3.00,10561.00,1887.00,466.00,4878.00,0.00,3330.00,
2016,12,"NK","Spirit Air Lines","LGA","New York, NY: LaGuardia",341.00,72.00,17.35,3.52,43.73,0.00,7.41,4.00,0.00,4781.00,1573.00,211.00,2464.00,0.00,533.00,
2016,12,"NK","Spirit Air Lines","LAX","Los Angeles, CA: Los Angeles International",806.00,318.00,49.28,3.95,217.57,0.12,47.08,21.00,0.00,18278.00,2702.00,202.00,11933.00,3.00,3438.00,
2016,12,"NK","Spirit Air Lines","MSP","Minneapolis, MN: Minneapolis-St Paul International",389.00,122.00,35.91,1.65,51.86,0.00,32.59,7.00,1.00,7662.00,2287.00,196.00,2549.00,0.00,2630.00,
